source,layer,lat,lon,name,addendum_json_vh,addendum_json_georg
swe-virtual-herbarium,socken,56.94495,12.7875,Abild,"{""District"":""Abild"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Falkenberg"",""Latitude"":56.94495,""Longitude"":12.7875,""Continent"":""Europe"",""ID"":16755,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7848,""RT90centrE"":1316370,""RT90centrN"":6317210,""Code"":""SE-1382""}","{""coordinateUncertaintyInMeters"":7848,""locationDisplayLabel"":""Abild""}"
swe-virtual-herbarium,socken,56.9728,12.62551,Alfshög,"{""District"":""Alfshög"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Falkenberg"",""Latitude"":56.9728,""Longitude"":12.62551,""Continent"":""Europe"",""ID"":16756,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":3519,""RT90centrE"":1306661,""RT90centrN"":6320756,""Code"":""SE-1382""}","{""coordinateUncertaintyInMeters"":3519,""locationDisplayLabel"":""Alfshög""}"
swe-virtual-herbarium,socken,56.892419999999994,12.804730000000001,Asige,"{""District"":""Asige"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Falkenberg"",""Latitude"":56.89242,""Longitude"":12.80473,""Continent"":""Europe"",""ID"":16757,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7316,""RT90centrE"":1317160,""RT90centrN"":6311316,""Code"":""SE-1382""}","{""coordinateUncertaintyInMeters"":7316,""locationDisplayLabel"":""Asige""}"
swe-virtual-herbarium,socken,57.01361,12.75377,Askome,"{""District"":""Askome"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Falkenberg"",""Latitude"":57.01361,""Longitude"":12.75377,""Continent"":""Europe"",""ID"":16758,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6409,""RT90centrE"":1313957,""RT90centrN"":6326282,""Code"":""SE-1382""}","{""coordinateUncertaintyInMeters"":6409,""locationDisplayLabel"":""Askome""}"
swe-virtual-herbarium,socken,56.75269,13.219570000000001,Breared,"{""District"":""Breared"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Halmstad"",""Latitude"":56.75269,""Longitude"":13.21957,""Continent"":""Europe"",""ID"":16759,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11527,""RT90centrE"":1341843,""RT90centrN"":6294729,""Code"":""SE-1380""}","{""coordinateUncertaintyInMeters"":11527,""locationDisplayLabel"":""Breared""}"
swe-virtual-herbarium,socken,57.0681,12.480410000000001,Dagsås,"{""District"":""Dagsås"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Varberg"",""Latitude"":57.0681,""Longitude"":12.48041,""Continent"":""Europe"",""ID"":16760,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":3640,""RT90centrE"":1298358,""RT90centrN"":6331781,""Code"":""SE-1383""}","{""coordinateUncertaintyInMeters"":3640,""locationDisplayLabel"":""Dagsås""}"
swe-virtual-herbarium,socken,57.012159999999994,12.95417,Drängsered,"{""District"":""Drängsered"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Hylte"",""Latitude"":57.01216,""Longitude"":12.95417,""Continent"":""Europe"",""ID"":16761,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":12281,""RT90centrE"":1326820,""RT90centrN"":6324254,""Code"":""SE-1315""}","{""coordinateUncertaintyInMeters"":12281,""locationDisplayLabel"":""Drängsered""}"
swe-virtual-herbarium,socken,56.829390000000004,12.6175,Eftra,"{""District"":""Eftra"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Falkenberg"",""Latitude"":56.82939,""Longitude"":12.6175,""Continent"":""Europe"",""ID"":16762,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7160,""RT90centrE"":1305428,""RT90centrN"":6304819,""Code"":""SE-1382""}","{""coordinateUncertaintyInMeters"":7160,""locationDisplayLabel"":""Eftra""}"
swe-virtual-herbarium,socken,56.60171999999999,12.9843,Eldsberga,"{""District"":""Eldsberga"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Halmstad"",""Latitude"":56.60172,""Longitude"":12.9843,""Continent"":""Europe"",""ID"":16763,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6650,""RT90centrE"":1326765,""RT90centrN"":6278494,""Code"":""SE-1380""}","{""coordinateUncertaintyInMeters"":6650,""locationDisplayLabel"":""Eldsberga""}"
swe-virtual-herbarium,socken,56.78982,13.042689999999999,Enslöv,"{""District"":""Enslöv"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Halmstad"",""Latitude"":56.78982,""Longitude"":13.04269,""Continent"":""Europe"",""ID"":16764,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":13556,""RT90centrE"":1331194,""RT90centrN"":6299286,""Code"":""SE-1380""}","{""coordinateUncertaintyInMeters"":13556,""locationDisplayLabel"":""Enslöv""}"
swe-virtual-herbarium,socken,57.22039,12.78091,Fagered,"{""District"":""Fagered"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Falkenberg"",""Latitude"":57.22039,""Longitude"":12.78091,""Continent"":""Europe"",""ID"":16765,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6203,""RT90centrE"":1317329,""RT90centrN"":6347882,""Code"":""SE-1382""}","{""coordinateUncertaintyInMeters"":6203,""locationDisplayLabel"":""Fagered""}"
swe-virtual-herbarium,socken,56.8876,12.48291,Falkenberg,"{""District"":""Falkenberg"",""Province"":""Halland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Falkenberg"",""Latitude"":56.8876,""Longitude"":12.48291,""Continent"":""Europe"",""ID"":16766,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4142,""RT90centrE"":1297658,""RT90centrN"":6311362,""Code"":""SE-1382""}","{""coordinateUncertaintyInMeters"":4142,""locationDisplayLabel"":""Falkenberg""}"
