source,layer,name,lat,lon,addendum_json_gbif,addendum_json_georg
GBIF,uppsala-botany,Trubådan,60.3166700,18.6333300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531136"",""catalogNumber"":""A-531136"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Trubådan"",""decimalLatitude"":""60.3166700"",""decimalLongitude"":""18.6333300""}","{""locationDisplayLabel"":""Trubådan"",""interpretedTokens"":[""Trubådan""]}"
GBIF,uppsala-botany,"Öregrund, Trubådan",60.3166700,18.6333300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531137"",""catalogNumber"":""A-531137"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Öregrund, Trubådan"",""decimalLatitude"":""60.3166700"",""decimalLongitude"":""18.6333300""}","{""locationDisplayLabel"":""Öregrund, Trubådan"",""interpretedTokens"":[""Öregrund"",""Trubådan""]}"
GBIF,uppsala-botany,Testholmen,58.3166700,11.3833300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531140"",""catalogNumber"":""A-531140"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Testholmen"",""decimalLatitude"":""58.3166700"",""decimalLongitude"":""11.3833300""}","{""locationDisplayLabel"":""Testholmen"",""interpretedTokens"":[""Testholmen""]}"
GBIF,uppsala-botany,Gåsöränna,58.2338900,11.4236100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531141"",""catalogNumber"":""A-531141"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Gåsöränna"",""decimalLatitude"":""58.2338900"",""decimalLongitude"":""11.4236100""}","{""locationDisplayLabel"":""Gåsöränna"",""interpretedTokens"":[""Gåsöränna""]}"
GBIF,uppsala-botany,Halsaren,60.2227800,18.9255600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531148"",""catalogNumber"":""A-531148"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Singö"",""locality"":""Halsaren"",""decimalLatitude"":""60.2227800"",""decimalLongitude"":""18.9255600""}","{""locationDisplayLabel"":""Halsaren"",""interpretedTokens"":[""Halsaren""]}"
GBIF,uppsala-botany,"Stockholms skärgård, Huvudskärs skärgård, Skaten",58.9669400,18.5527800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531156"",""catalogNumber"":""A-531156"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Södermanland"",""county"":""Ornö"",""locality"":""Stockholms skärgård, Huvudskärs skärgård, Skaten"",""decimalLatitude"":""58.9669400"",""decimalLongitude"":""18.5527800""}","{""locationDisplayLabel"":""Stockholms skärgård, Huvudskärs skärgård, Skaten"",""interpretedTokens"":[""Stockholms skärgård"",""Huvudskärs skärgård"",""Skaten""]}"
GBIF,uppsala-botany,Trutbådans sydsida,60.3166700,18.6333300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531184"",""catalogNumber"":""A-531184"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Trutbådans sydsida"",""decimalLatitude"":""60.3166700"",""decimalLongitude"":""18.6333300""}","{""locationDisplayLabel"":""Trutbådans sydsida"",""interpretedTokens"":[""Trutbådans sydsida""]}"
GBIF,uppsala-botany,"Rhodomelaskär, Västerbådan",60.3700000,18.7680600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531190"",""catalogNumber"":""A-531190"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Rhodomelaskär, Västerbådan"",""decimalLatitude"":""60.3700000"",""decimalLongitude"":""18.7680600""}","{""locationDisplayLabel"":""Rhodomelaskär, Västerbådan"",""interpretedTokens"":[""Rhodomelaskär"",""Västerbådan""]}"
GBIF,uppsala-botany,Ettergrunden,60.2261100,18.8761100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531191"",""catalogNumber"":""A-531191"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Singö"",""locality"":""S om Ettergrunden"",""decimalLatitude"":""60.2261100"",""decimalLongitude"":""18.8761100""}","{""locationDisplayLabel"":""Ettergrunden"",""interpretedTokens"":[""Ettergrunden""]}"
GBIF,uppsala-botany,"Spättasbådan, Flatholmen",58.2633300,11.4236100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531196"",""catalogNumber"":""A-531196"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""I mellersta Spättasbådan och Flatholmen"",""decimalLatitude"":""58.2633300"",""decimalLongitude"":""11.4236100""}","{""locationDisplayLabel"":""Spättasbådan, Flatholmen"",""interpretedTokens"":[""Spättasbådan"",""Flatholmen""]}"
GBIF,uppsala-botany,Ljungskile,58.2297200,11.9222200,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531199"",""catalogNumber"":""A-531199"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Ljung"",""locality"":""Ljungskile"",""decimalLatitude"":""58.2297200"",""decimalLongitude"":""11.9222200""}","{""locationDisplayLabel"":""Ljungskile"",""interpretedTokens"":[""Ljungskile""]}"
GBIF,uppsala-botany,Humlesäcken,58.2769400,11.4166700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531201"",""catalogNumber"":""A-531201"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Lysekil"",""locality"":""Humlesäcken"",""decimalLatitude"":""58.2769400"",""decimalLongitude"":""11.4166700""}","{""locationDisplayLabel"":""Humlesäcken"",""interpretedTokens"":[""Humlesäcken""]}"
GBIF,uppsala-botany,Flatholmen-Spättan,58.2466700,11.4236100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531211"",""catalogNumber"":""A-531211"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Flatholmen-Spättan"",""decimalLatitude"":""58.2466700"",""decimalLongitude"":""11.4236100""}","{""locationDisplayLabel"":""Flatholmen-Spättan"",""interpretedTokens"":[""Flatholmen-Spättan""]}"
GBIF,uppsala-botany,"Innanför, Bonden",59.2194400,11.3166700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531213"",""catalogNumber"":""A-531213"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Innanför Bonden"",""decimalLatitude"":""59.2194400"",""decimalLongitude"":""11.3166700""}","{""locationDisplayLabel"":""Innanför, Bonden"",""interpretedTokens"":[""Innanför"",""Bonden""]}"
GBIF,uppsala-botany,Västerbådasmällen,60.3700000,18.7680600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531232"",""catalogNumber"":""A-531232"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Västerbådasmällen"",""decimalLatitude"":""60.3700000"",""decimalLongitude"":""18.7680600""}","{""locationDisplayLabel"":""Västerbådasmällen"",""interpretedTokens"":[""Västerbådasmällen""]}"
GBIF,uppsala-botany,"Strömmarna, Dasy lokalen",58.2388900,11.5500000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531349"",""catalogNumber"":""A-531349"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Dragsmark"",""locality"":""Strömmarna, simning vid Dasy lokalen innanför trådarna"",""decimalLatitude"":""58.2388900"",""decimalLongitude"":""11.5500000""}","{""locationDisplayLabel"":""Strömmarna, Dasy lokalen"",""interpretedTokens"":[""Strömmarna"",""Dasy lokalen""]}"
GBIF,uppsala-botany,"Stångehuvud, Lysekil, Humlesäcken",58.2708300,11.4263900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531412"",""catalogNumber"":""A-531412"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Lysekil"",""locality"":""Vid pricken utanför Stångehuvud (Lysekil) norr om Humlesäcken"",""decimalLatitude"":""58.2708300"",""decimalLongitude"":""11.4263900""}","{""locationDisplayLabel"":""Stångehuvud, Lysekil, Humlesäcken"",""interpretedTokens"":[""Stångehuvud"",""Lysekil"",""Humlesäcken""]}"
GBIF,uppsala-botany,"Gullmarfjorden, Flatholmens",58.2652800,11.4100000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531414"",""catalogNumber"":""A-531414"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Gullmarfjorden, Flatholmens utsida"",""decimalLatitude"":""58.2652800"",""decimalLongitude"":""11.4100000""}","{""locationDisplayLabel"":""Gullmarfjorden, Flatholmens"",""interpretedTokens"":[""Gullmarfjorden"",""Flatholmens""]}"
GBIF,uppsala-botany,Smedjepricken,58.2694400,11.3700000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531415"",""catalogNumber"":""A-531415"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Smedjepricken"",""decimalLatitude"":""58.2694400"",""decimalLongitude"":""11.3700000""}","{""locationDisplayLabel"":""Smedjepricken"",""interpretedTokens"":[""Smedjepricken""]}"
GBIF,uppsala-botany,"Väderö, Storö",58.5847200,11.0777800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531460"",""catalogNumber"":""A-531460"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Uddevalla"",""locality"":""Väderö Storö, 18 m rännan"",""decimalLatitude"":""58.5847200"",""decimalLongitude"":""11.0777800""}","{""locationDisplayLabel"":""Väderö, Storö"",""interpretedTokens"":[""Väderö"",""Storö""]}"
GBIF,uppsala-botany,"Kristineberg, Mosseberget",58.2569400,11.3944400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531508"",""catalogNumber"":""A-531508"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Kristineberg, Mosseberget"",""decimalLatitude"":""58.2569400"",""decimalLongitude"":""11.3944400""}","{""locationDisplayLabel"":""Kristineberg, Mosseberget"",""interpretedTokens"":[""Kristineberg"",""Mosseberget""]}"
GBIF,uppsala-botany,Nidingen,57.3541700,11.9750000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531540"",""catalogNumber"":""A-531540"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Halland"",""county"":""Onsala"",""locality"":""NO om Nidingen"",""decimalLatitude"":""57.3541700"",""decimalLongitude"":""11.9750000""}","{""locationDisplayLabel"":""Nidingen"",""interpretedTokens"":[""Nidingen""]}"
GBIF,uppsala-botany,Fiskebäckskil,58.2500000,11.4666700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531553"",""catalogNumber"":""A-531553"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Fiskebäckskil, under bron till restauranten"",""decimalLatitude"":""58.2500000"",""decimalLongitude"":""11.4666700""}","{""locationDisplayLabel"":""Fiskebäckskil"",""interpretedTokens"":[""Fiskebäckskil""]}"
GBIF,uppsala-botany,"Spättasbådan, Flatholmen",58.2694400,11.3700000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531619"",""catalogNumber"":""A-531619"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Mellan Spättasbådan och Flatholmen"",""decimalLatitude"":""58.2694400"",""decimalLongitude"":""11.3700000""}","{""locationDisplayLabel"":""Spättasbådan, Flatholmen"",""interpretedTokens"":[""Spättasbådan"",""Flatholmen""]}"
GBIF,uppsala-botany,Kalköbåde,58.5777800,11.2000000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531622"",""catalogNumber"":""A-531622"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Kalköbåde"",""decimalLatitude"":""58.5777800"",""decimalLongitude"":""11.2000000""}","{""locationDisplayLabel"":""Kalköbåde"",""interpretedTokens"":[""Kalköbåde""]}"
GBIF,uppsala-botany,Sydöstsidan,58.2538900,11.4458300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531638"",""catalogNumber"":""A-531638"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Blåbergsholmen Sydöstsidan, lnadningsvik"",""decimalLatitude"":""58.2538900"",""decimalLongitude"":""11.4458300""}","{""locationDisplayLabel"":""Sydöstsidan"",""interpretedTokens"":[""Sydöstsidan""]}"
GBIF,uppsala-botany,Stora Korsten,60.2411100,18.7022200,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-531643"",""catalogNumber"":""A-531643"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Singö"",""locality"":""Stora Korsten"",""decimalLatitude"":""60.2411100"",""decimalLongitude"":""18.7022200""}","{""locationDisplayLabel"":""Stora Korsten"",""interpretedTokens"":[""Stora Korsten""]}"
GBIF,uppsala-botany,Grundkallens klack,60.4600000,18.8838900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621541"",""catalogNumber"":""A-621541"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Grundkallens klack, nordsida"",""decimalLatitude"":""60.4600000"",""decimalLongitude"":""18.8838900""}","{""locationDisplayLabel"":""Grundkallens klack"",""interpretedTokens"":[""Grundkallens klack""]}"
GBIF,uppsala-botany,Trutbådan,60.3169400,18.6236100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621557"",""catalogNumber"":""A-621557"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Öregrund"",""locality"":""Trutbådan, sten 2"",""decimalLatitude"":""60.3169400"",""decimalLongitude"":""18.6236100""}","{""locationDisplayLabel"":""Trutbådan"",""interpretedTokens"":[""Trutbådan""]}"
GBIF,uppsala-botany,Öregrunds skärgård,60.3169400,18.6236100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621558"",""catalogNumber"":""A-621558"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Öregrund"",""locality"":""Öregrunds skärgård, Trutbådan sten 3"",""decimalLatitude"":""60.3169400"",""decimalLongitude"":""18.6236100""}","{""locationDisplayLabel"":""Öregrunds skärgård"",""interpretedTokens"":[""Öregrunds skärgård""]}"
GBIF,uppsala-botany,Trutbådan,60.3169400,18.6236100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621560"",""catalogNumber"":""A-621560"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Öregrund"",""locality"":""Trutbådan, hink III"",""decimalLatitude"":""60.3169400"",""decimalLongitude"":""18.6236100""}","{""locationDisplayLabel"":""Trutbådan"",""interpretedTokens"":[""Trutbådan""]}"
GBIF,uppsala-botany,Grundkallens klack,60.2997200,18.5130600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621579"",""catalogNumber"":""A-621579"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Grundkallens klack"",""decimalLatitude"":""60.2997200"",""decimalLongitude"":""18.5130600""}","{""locationDisplayLabel"":""Grundkallens klack"",""interpretedTokens"":[""Grundkallens klack""]}"
GBIF,uppsala-botany,Grundkallegrand klacken,60.2997200,18.5130600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621582"",""catalogNumber"":""A-621582"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Grundkallegrand klacken"",""decimalLatitude"":""60.2997200"",""decimalLongitude"":""18.5130600""}","{""locationDisplayLabel"":""Grundkallegrand klacken"",""interpretedTokens"":[""Grundkallegrand klacken""]}"
GBIF,uppsala-botany,Grundkallens klack,60.2997200,18.5130600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621584"",""catalogNumber"":""A-621584"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Grundkallens klack S sida"",""decimalLatitude"":""60.2997200"",""decimalLongitude"":""18.5130600""}","{""locationDisplayLabel"":""Grundkallens klack"",""interpretedTokens"":[""Grundkallens klack""]}"
GBIF,uppsala-botany,Grundkallens klack,60.2997200,18.5130600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621586"",""catalogNumber"":""A-621586"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Grundkallens klack nordsida"",""decimalLatitude"":""60.2997200"",""decimalLongitude"":""18.5130600""}","{""locationDisplayLabel"":""Grundkallens klack"",""interpretedTokens"":[""Grundkallens klack""]}"
GBIF,uppsala-botany,Hållet,60.3416700,18.7527800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621735"",""catalogNumber"":""A-621735"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Hållet D"",""decimalLatitude"":""60.3416700"",""decimalLongitude"":""18.7527800""}","{""locationDisplayLabel"":""Hållet"",""interpretedTokens"":[""Hållet""]}"
GBIF,uppsala-botany,Hållet,60.3416700,18.7527800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621736"",""catalogNumber"":""A-621736"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Hållet"",""decimalLatitude"":""60.3416700"",""decimalLongitude"":""18.7527800""}","{""locationDisplayLabel"":""Hållet"",""interpretedTokens"":[""Hållet""]}"
GBIF,uppsala-botany,"Örskär, Tärnbådan",60.4891700,18.3525000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621758"",""catalogNumber"":""A-621758"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Örskär, Tärnbådan"",""decimalLatitude"":""60.4891700"",""decimalLongitude"":""18.3525000""}","{""locationDisplayLabel"":""Örskär, Tärnbådan"",""interpretedTokens"":[""Örskär"",""Tärnbådan""]}"
GBIF,uppsala-botany,Örskär,60.5308300,18.4055600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621760"",""catalogNumber"":""A-621760"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Örskär"",""decimalLatitude"":""60.5308300"",""decimalLongitude"":""18.4055600""}","{""locationDisplayLabel"":""Örskär"",""interpretedTokens"":[""Örskär""]}"
GBIF,uppsala-botany,Kullbådavikens inre,60.3388900,18.4752800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621821"",""catalogNumber"":""A-621821"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""i Kullbådavikens inre del"",""decimalLatitude"":""60.3388900"",""decimalLongitude"":""18.4752800""}","{""locationDisplayLabel"":""Kullbådavikens inre"",""interpretedTokens"":[""Kullbådavikens inre""]}"
GBIF,uppsala-botany,"Garpen, Skogskär",60.2322200,18.7655600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621829"",""catalogNumber"":""A-621829"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Garpen Skogskär"",""decimalLatitude"":""60.2322200"",""decimalLongitude"":""18.7655600""}","{""locationDisplayLabel"":""Garpen, Skogskär"",""interpretedTokens"":[""Garpen"",""Skogskär""]}"
GBIF,uppsala-botany,"Skogskärs, Garpen",60.2322200,18.7655600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621840"",""catalogNumber"":""A-621840"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Skogskärs Garpen"",""decimalLatitude"":""60.2322200"",""decimalLongitude"":""18.7655600""}","{""locationDisplayLabel"":""Skogskärs, Garpen"",""interpretedTokens"":[""Skogskärs"",""Garpen""]}"
GBIF,uppsala-botany,Måskobben,60.2080600,18.8575000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621893"",""catalogNumber"":""A-621893"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Singö"",""locality"":""Måskobben"",""decimalLatitude"":""60.2080600"",""decimalLongitude"":""18.8575000""}","{""locationDisplayLabel"":""Måskobben"",""interpretedTokens"":[""Måskobben""]}"
GBIF,uppsala-botany,"Västerskärs, Kubben, Hållskäret",60.2283300,18.8816700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621912"",""catalogNumber"":""A-621912"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Singö"",""locality"":""Västerskärs Kubben W (exposed), Hållskäret"",""decimalLatitude"":""60.2283300"",""decimalLongitude"":""18.8816700""}","{""locationDisplayLabel"":""Västerskärs, Kubben, Hållskäret"",""interpretedTokens"":[""Västerskärs"",""Kubben"",""Hållskäret""]}"
GBIF,uppsala-botany,"Västerhamnen, Dambassängen",60.3408300,18.4361100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621938"",""catalogNumber"":""A-621938"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Öregrund"",""locality"":""tångvall i Västerhamnen där man drar upp ekor, alltså närmast Dambassängen"",""decimalLatitude"":""60.3408300"",""decimalLongitude"":""18.4361100""}","{""locationDisplayLabel"":""Västerhamnen, Dambassängen"",""interpretedTokens"":[""Västerhamnen"",""Dambassängen""]}"
GBIF,uppsala-botany,Öregrund,60.3405600,18.4466700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-621945"",""catalogNumber"":""A-621945"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Öregrund"",""locality"":""Öregrund, färjläget"",""decimalLatitude"":""60.3405600"",""decimalLongitude"":""18.4466700""}","{""locationDisplayLabel"":""Öregrund"",""interpretedTokens"":[""Öregrund""]}"
